date;EWI US Equity;EWD US Equity;EWI US Equity_cp_precio;EWI US Equity_mp_precio;EWI US Equity_lp_precio;EWI US Equity_cp_mp;EWI US Equity_cp_lp;EWI US Equity_mp_lp;EWI US Equity_compare;EWD US Equity_cp_precio;EWD US Equity_mp_precio;EWD US Equity_lp_precio;EWD US Equity_cp_mp;EWD US Equity_cp_lp;EWD US Equity_mp_lp;EWD US Equity_compare;CLASS
2006-06-19;85.965;36.9595;1.0256704140389346;1.0429937532716782;0.9667530913743972;0.9833907545674138;1.0609435058343355;1.0788625995381018;1.0235246902809283;1.023728482721433;1.092730475249939;0.9945359515144975;0.93685360288618;1.0293529169684419;1.0987340111595856;1.0253277235893343;0
2006-06-20;86.4939;37.1779;1.0161868557865255;1.036428927357881;0.9611973676756405;0.9804694069829198;1.0572093619480671;1.0782685868815527;1.0035967854380483;1.01321849040117;1.0843305834918087;0.9891577119740511;0.934418438275862;1.024324511790037;1.0962160739037479;0.9865726681711446;1
2006-06-21;88.0806;38.1452;0.9953832058364711;1.0178079395462774;0.9442922561835417;0.977967617623613;1.054105018142814;1.0778526805460176;0.9954087506215896;0.9837270295008084;1.0554104317188038;0.9646273318792421;0.9320800704032702;1.0198000792537747;1.0941120957693602;0.9734147415664356;1
2006-06-22;87.3962;37.5679;0.9990841380158065;1.0259847911007554;0.9520436872541376;0.9737806512160012;1.049409970772814;1.0776656626544912;1.0377350502653435;0.9931780665332434;1.069934385472707;0.9799047324976928;0.9282607232914081;1.013545535188628;1.0918759242498366;1.0382081511077277;0
2006-06-23;87.2095;37.7396;0.9979612312878742;1.0284166977221498;0.9544530699063757;0.9703860638380029;1.0455843904255726;1.077493205426045;1.0435250746764975;0.9849981376136913;1.0634792101665125;0.9759152852706459;0.9262034727124255;1.0093070089997889;1.089724924096852;1.045885488982395;0
2006-06-26;87.9873;37.8956;0.9873965577175002;1.0196862729052922;0.9464227280527993;0.9683336766947033;1.04329337034097;1.0774110159032506;1.0431403168411806;0.979267287721302;1.0574792851940624;0.9724256509990624;0.9260392155498276;1.0070356399126357;1.0874654366712937;1.0543414011125303;0
2006-06-27;86.805;36.6787;0.9987201198087652;1.0335530672196283;0.9596276827371704;0.966297862668467;1.0407370877006075;1.0770354855453927;1.0430113472726226;1.0078375577261838;1.0900199843505936;1.004990266830615;0.9246046606444818;1.0028331527075862;1.0846075035016332;1.0782634062821201;0
2006-06-28;87.6762;37.1311;0.9887456019177043;1.023119866052587;0.9505159895159699;0.9664025054390686;1.0402198519787154;1.0763836456592268;1.0393892527276503;0.9958586891158225;1.074109089146298;0.9931565722534497;0.9271485542565616;1.0027207360227621;1.0815103269257627;1.0714279943228182;0
2006-06-29;90.6941;39.0033;0.95866245512584;0.9894111303822389;0.9194865377130385;0.968922246463389;1.0426062979782613;1.0760474349555111;0.9979138665028927;0.952056437715342;1.0207107090938488;0.9461348783308097;0.9327387566654849;1.0062586841687722;1.0788215638922511;1.0119989847012945;0
2006-06-30;91.0053;39.4713;0.9589495651038207;0.9864106815756865;0.9169132731829913;0.9721605645753962;1.0458454394218808;1.0757949638480424;0.9993154244862661;0.9469229179537669;1.0070827664657642;0.9356289759901516;0.9402632529170161;1.012070962158545;1.0763697922031485;1.0039522387152184;0
2006-07-03;91.7831;39.9549;0.9569006401271807;0.9785260903150995;0.9097748496182859;0.9778999758903156;1.0517993990806267;1.0755695112100092;0.9925422000346469;0.9448329777538446;0.9938937652202887;0.9251010889778243;0.9506377953225512;1.0213294406536941;1.0743623340866195;0.9902389944662607;1
2006-07-05;90.5386;39.5493;0.9745701991037118;0.9920589229345251;0.9228114914522655;0.9823712851862857;1.056088061463118;1.0750396284871595;0.9907210847086214;0.9616796540737027;1.0027612625255091;0.9352800681680856;0.9590315162869972;1.0282263963534746;1.0721507884687391;0.9731752521536411;1
2006-07-06;91.1297;39.7833;0.9713214870046276;0.9858493992628069;0.9174229367593671;0.985263558238162;1.058749948454142;1.0745855153187513;0.9685898230763407;0.9590203139795542;0.995733737523034;0.9305496778799163;0.9631292762713783;1.0305955036860612;1.0700489841570064;0.9419605713955354;1
2006-07-07;90.5049;39.4713;0.9812171179997661;0.9925721369782167;0.9243500683388423;0.9885600063154908;1.0615211180360704;1.073805445551572;0.9711518381877665;0.9709204626435614;1.002118349281633;0.9386639026330541;0.9688680616811021;1.0343643341562663;1.0676008169383975;0.9442683671427089;1
2006-07-10;90.943;39.6273;0.9804001250390736;0.9877358785173111;0.9204819282407674;0.9925731628892035;1.065094376065397;1.0730638464625593;0.9517620927394083;0.9719069934111065;0.9967638976160405;0.935744095610856;0.9750623951525691;1.0386461405098617;1.0652099246913769;0.9126031801308695;1
2006-07-11;91.0986;39.5649;0.9823360151998561;0.9859736593098009;0.9195254317849022;0.9963106072098405;1.0683076087335959;1.0722636103668337;0.9463800760933756;0.9777492171091027;0.9968454362326233;0.9379905926717892;0.9808433500024929;1.0423870183218622;1.0627456650638583;0.9104888423830213;1
2006-07-12;89.6985;38.4884;0.9989576191352131;1.0010723033272557;0.9344629731823842;0.9978875809619205;1.0690178720866674;1.0712808661835238;0.9857790264051238;1.005733267314677;1.0227404620612994;0.9648959816464201;0.9833709573665004;1.0423229927837148;1.0599489287085413;0.981760738300371;1
2006-07-13;88.2673;37.4743;1.0158600232313817;1.0164440058775994;0.9500866968854841;0.999425465010526;1.069228762555577;1.0698434250365192;0.9985906445535322;1.032771221114964;1.0475444237784328;0.9915399353690415;0.9858973019872679;1.0415830813012859;1.0564823325936408;0.9987511441174353;0
2006-07-14;87.89399999999999;37.2715;1.0207308153652606;1.0198973081211442;0.9545655903702199;1.0008172462437928;1.0693144878283105;1.0684413081824855;1.003539490750222;1.0374936038834708;1.050238815180503;0.9974126209033731;0.987864463669778;1.0401849566970542;1.0529632302319218;0.9970701474316837;1
2006-07-17;86.5561;36.164;1.0353272122275106;1.0343031398133677;0.9696707222252402;1.0009901085810564;1.0677100880715458;1.066653984808169;1.0337884909324704;1.065846066332736;1.0783725251631489;1.0282777762415682;0.9883839224960617;1.0365351570939156;1.04871713663275;1.043568189359584;0
2006-07-18;86.2139;36.0234;1.038946901667993;1.0367267923153904;0.9738302292321783;1.0021414603819048;1.0668665548482268;1.0645867844262786;1.0328392521391563;1.0687067295147021;1.0780773053071093;1.032507869884577;0.9913080669203609;1.0350591609865132;1.0441347100120664;1.0459062720342889;0
2006-07-19;88.4229;37.7864;1.013594894535238;1.009672946714028;0.9499624192375516;1.0038843744739068;1.0669842027527345;1.0628556733058983;1.017944446517814;1.0200828113516256;1.024581754281967;0.9847679588423369;0.99560899565941;1.0358610901098;1.0404296210920938;1.0202295005610484;0
2006-07-20;88.1429;37.4275;1.0147473185993579;1.0114569863256124;0.9534592179290686;1.0032530619870434;1.064279729555091;1.0608287877508973;1.0232962609580578;1.0268572573642356;1.030905190034069;0.9946031661211696;0.9960734190602925;1.0324291057395816;1.0364990029686643;1.0304294970275867;0
2006-07-21;88.2051;37.1623;1.0117641399744124;1.0092693052896013;0.9533141110888157;1.0024719216880327;1.0613124553656703;1.0586954431387543;1.0384478902013603;1.0297471208340536;1.0348363260616302;1.002126039023421;0.9950821157902863;1.0275624828964125;1.0326408912296956;1.0583548381020549;0
2006-07-24;89.4807;37.7396;0.9955029408576364;0.9937967405261673;0.9403423475676889;1.0017168503999778;1.0586601182352653;1.0568456723200277;1.0229490828748546;1.009802322077755;1.0160714474981218;0.987297785350138;0.9938300348505968;1.0227940719219133;1.0291438536325486;1.0343114394429194;0
2006-07-25;89.0451;37.6771;0.9991748162287574;0.997714888298175;0.9455546852100799;1.001463271669798;1.056707593814909;1.0551636028079183;1.0234106087813928;1.0079280821203613;1.015413235095061;0.9894231774738522;0.9926284662086378;1.0187027199966703;1.0262678884151122;1.0231891520313399;1
2006-07-26;90.0096;38.5508;0.9875792613867209;0.9865744765002825;0.9360632199232091;1.001018458221221;1.055034788641453;1.0539613730162554;1.0179747493600682;0.9828011721824541;0.9910567355281894;0.9675752772964522;0.9916699387131097;1.0157361346897424;1.0242683528431482;1.011737759008892;1
2006-07-27;90.1963;38.5664;0.9852906541462494;0.9840632043664744;0.9348074422121537;1.0012473281942955;1.0540038618163232;1.0526908108880269;1.0158676131947764;0.980727672644728;0.9893047315798239;0.9677874911840375;0.9913302153913697;1.0133708914183823;1.0222334351206184;1.011328513939595;1
2006-07-28;91.5964;39.3309;0.9707394925689521;0.9695103956050655;0.9212895430388103;1.0012677501648857;1.0536747105226383;1.052340605546441;1.0071334681275683;0.9611263481312206;0.9702098350152202;0.9496767172884442;0.9906376058496076;1.0120563457378084;1.021621165764075;0.989288320379142;1
2006-07-31;91.5342;39.0345;0.9717390564713195;0.9706654780399001;0.9227221737885956;1.0011060230900426;1.0531220383286835;1.0519585478849551;1.0;0.9674538823714536;0.9778487235650546;0.9576207201321926;0.9893696837321592;1.0102683265227423;1.0211231889699188;0.9920045088319307;1
2006-08-01;91.1297;38.5508;0.9771741343852293;0.9752607766732453;0.9276393480939811;1.001961893431735;1.0533987550151114;1.0513361455366375;1.0037561848661853;0.9797082217304348;0.9898831152660936;0.970372962428797;0.9897211161815568;1.0096202796894425;1.020105828988128;1.0097118607136557;0
2006-08-02;91.6275;39.0033;0.9744847343865097;0.9705191781943174;0.9234004802051794;1.0040860152805742;1.055321883924058;1.0510273700298145;1.0044146135166845;0.971142185404823;0.979206938900045;0.9598778949473524;0.9917639947442762;1.0117351285166207;1.0201369820624453;0.9959977745472819;1
2006-08-03;91.6275;39.0033;0.9773951987277673;0.9712390494120197;0.9242329868216427;1.0063384491382164;1.0575203575982988;1.0508595378661247;1.0037357780142426;0.974313711916682;0.9792309368694474;0.9606622901139152;0.9949784828403344;1.014210427476182;1.0193290055689916;0.9859986206295364;1
2006-08-04;92.2498;38.9096;0.9752104766467934;0.9655169333700434;0.918934973300756;1.0100397444536944;1.0612399190161403;1.0506912473925853;0.9875208401535831;0.9817002561248179;0.9817815140736509;0.9638129279149638;0.9999172341833004;1.018558921230233;1.0186432300690953;0.9835618973209698;1
2006-08-07;91.5342;38.7224;0.9869862068728714;0.973547788695371;0.9270289902571942;1.0138035526694678;1.0646767439269;1.0501805217820326;0.9972807977783168;0.9914248600293349;0.9864633906989267;0.9692756518191039;1.0050295524164286;1.0228512994922156;1.0177325602346097;0.985496766729335;1
2006-08-08;91.47200000000001;38.9252;0.9900383255453651;0.974604359804091;0.9286398898023446;1.0158361345155245;1.0661165177344352;1.0494965492076047;1.0197273482595766;0.9883492662116775;0.9808990576798611;0.9651689008662787;1.0075952856448231;1.0240169003835426;1.0162978280790687;1.0080179421043438;1
2006-08-09;92.03200000000001;38.8472;0.9870325383717454;0.9693772383518756;0.9239445192976362;1.0182130334005852;1.0682811767984375;1.0491725618858332;1.0182556067454798;0.9929441504149573;0.9828926666529407;0.9680536821186616;1.0102264307213167;1.0257118677983033;1.0153286793990628;1.0285142815955848;0
2006-08-10;91.9698;38.4572;0.9906239408402067;0.9703779066606627;0.9254638533518618;1.0208640716576247;1.0704080307970396;1.0485313966030443;1.0179287113813447;1.005418825529232;0.992308592409227;0.9786989432407994;1.0132118508499204;1.02730143163326;1.013905858652878;1.051116565948639;0
2006-08-11;91.0986;38.27;1.0013661022233045;0.9796442316347324;0.9351644866112109;1.0221732235919205;1.0707914132325433;1.0475635523593334;1.0324450650174646;1.0113268505729944;0.9961678076822608;0.984231957146592;1.0152173587359778;1.0275289714275828;1.0121270707062513;1.0578886856545595;0
2006-08-14;91.2853;38.1608;1.0010709751264903;0.9773952432647955;0.934137259777862;1.0242232935190176;1.0716529767419247;1.0463079521067604;1.0299927808749054;1.0151262177792002;0.9977673948135292;0.987795931951114;1.0173976650829677;1.0276679473401988;1.0100946587649124;1.0605071172512106;0
2006-08-15;93.2765;39.2373;0.9822025299589308;0.9569774809303505;0.9152150005628434;1.0263590831876805;1.0731932161895195;1.0456313329019125;1.003668662524859;0.9885253135591444;0.9701703735985944;0.9615964018930985;1.0189192954763886;1.028004380645592;1.008916393289967;1.0258453053599508;0
2006-08-16;93.7121;39.9549;0.9803167665343404;0.9532927978350696;0.9119723173421582;1.0283480256649817;1.074941363781046;1.0453089196976235;0.9900397067187694;0.9732534146535914;0.9533315813579843;0.9452662752253181;1.0208970663357542;1.029607677922924;1.0085323113116922;0.9988286793359512;0
2006-08-17;93.6187;40.423;0.9828377541788421;0.9551478070086408;0.9138570819718717;1.028990222211703;1.075482997908303;1.0451829130083168;1.0053173137418059;0.9639128713851005;0.9431488014249345;0.9352809291739868;1.0220156882231046;1.0306132000749773;1.0084123090779755;0.985332607673849;1
2006-08-18;94.0543;40.4854;0.9801997356845983;0.9520671994794478;0.9106247242284516;1.0295488976203908;1.0764036046957715;1.0455099385601563;1.0003306600548834;0.964987025305064;0.9434293350195412;0.9348178355654153;1.0228503497668708;1.032272800744544;1.0092119545931826;0.9795753530902498;1
2006-08-21;94.0232;40.4698;0.9827221214703231;0.9538513473270407;0.911885715440445;1.0302675822854226;1.077681232231677;1.0460207141925961;0.9993384611457597;0.9687460067224711;0.9455971613400642;0.9361229114055436;1.0244806629385406;1.034849158074708;1.0101207328857014;0.9884333503007181;1
2006-08-22;93.6187;40.2514;0.9884874191038441;0.9595014030316573;0.9167680442048441;1.0302094566830253;1.0782306662545218;1.046613054520108;1.0136265511057085;0.9762171537600448;0.952805417948199;0.9421325469424684;1.0245713714162765;1.0361781438590485;1.0113284176842925;1.0077512831851811;1
2006-08-23;92.7787;39.9081;0.9983232758627317;0.9700866039295638;0.9260018247722812;1.029107372289019;1.0781007651990702;1.0476076590541534;1.0278339748239627;0.9862342660834678;0.963605283138013;0.9511630471007156;1.0234836642569691;1.0368719317783153;1.013081075926176;1.0215019006166668;1
2006-08-24;94.1165;39.8301;0.9855495203133493;0.9582743514686566;0.9138436724697588;1.0284627975306766;1.0784662081751881;1.0486195618981737;1.012562090600479;0.9898163879650225;0.9676231292414564;0.9539360810040663;1.0229358497672167;1.0376129047589753;1.0143479720601234;1.0144940635348643;0
2006-08-25;94.0854;39.6585;0.987812136633313;0.9600527393198075;0.9151487372110874;1.0289144504011027;1.0794006443626498;1.0490674360165375;1.0175266300616248;0.9957852667145741;0.9725888775420184;0.9589563649658981;1.0238501485141172;1.0384051903654508;1.014215988416329;1.0239973776113571;0
2006-08-28;93.961;40.0017;0.991012076439008;0.962919828439457;0.9173645501857159;1.0291740258844584;1.0802816352979658;1.0496588605309838;1.022184736220347;0.9891640319572115;0.9657030576200544;0.9516720914361156;1.0242941907991634;1.039395860043052;1.0147434881302082;1.0315911573758116;0
2006-08-29;94.8944;40.5634;0.9834188619891454;0.9553303250771364;0.9094055708239903;1.029401910705327;1.0813864501600683;1.0504997503056144;0.997377084422263;0.97848870093307;0.9541074466144389;0.9394989078824769;1.0255539922732453;1.0415006262630702;1.015549287614275;1.0038458314638319;0
2006-08-30;95.3611;40.7662;0.9811461756568295;0.9525146207415793;0.9059985780365375;1.0300589138389908;1.0829444984153842;1.0513422910727415;0.9830339624857516;0.9776667225019028;0.9511214682751922;0.9357843507611715;1.0279094259904036;1.044756435290528;1.0163895853799494;0.9804813791817732;1
2006-08-31;95.2988;40.4074;0.9849357269676299;0.9546521677083007;0.9076543513664396;1.0317220871472241;1.0851440589524481;1.051779420515208;0.9872674157492015;0.9901262781428278;0.9606867059004076;0.9450340655424516;1.0306443006462005;1.0477149070541634;1.016563043522639;0.9988417963046372;0
2006-09-01;95.7344;40.6102;0.9837737084505218;0.9520503601631161;0.9046042540612368;1.0333210821767564;1.0875183308434073;1.052449572162489;0.9831001186616306;0.9894899733142325;0.9573875036320959;0.9413168612811575;1.0335313230644305;1.0511762978169858;1.0170725108748884;0.993853760877809;0
2006-09-05;96.0455;41.2654;0.9826464688982965;0.9508065448146952;0.902777787611081;1.0334872790445575;1.0884699229237387;1.0532010843229842;0.9873664044645506;0.977289690636706;0.9438952245707091;0.9274197996384397;1.0353794205084415;1.0537727262429684;1.0177647974937483;1.0003780406829936;0
2006-09-06;94.6455;40.7194;0.9978862477047803;0.9662778895985525;0.9171164503330858;1.0327114574869964;1.0880692929914841;1.0536043588004684;1.0006571891954716;0.9917350732785127;0.9579387220833345;0.940800564350164;1.0352802850705078;1.0541395390887447;1.018216568295756;1.027586359327495;0
2006-09-07;93.7432;39.9705;1.0075859978567578;0.9770587946645709;0.9268965108935908;1.0312439777001006;1.0870533937875946;1.0541185377023592;1.0092934740866537;1.0095079049370321;0.9775340813850247;0.9592930286086006;1.0327086534995333;1.0523457117177901;1.0190150999042302;1.0581578914449405;0
2006-09-08;94.0854;40.3606;1.0039448962629383;0.9748675352392592;0.9244601659768684;1.029826986716244;1.0859796162250852;1.0545262750278979;0.9970239803412644;0.9995297747945113;0.9696861790954578;0.9508941517222259;1.0307765505401882;1.0511472522827048;1.019762480754768;1.0405866116955644;0
2006-09-11;94.1165;40.3606;1.003683960076834;0.9752726673856318;0.9250601222952413;1.0291316404543183;1.084993219236943;1.0542803044690805;0.9983477923637194;0.9993365170134081;0.9703587657269745;0.9517425162163117;1.029862925249842;1.0500072235779778;1.0195601743049922;1.0533416252483858;0
2006-09-12;94.8321;41.281000000000006;0.9970241390535777;0.9687203594563424;0.9189886335955871;1.0292176987104098;1.0849145491089187;1.0541157137778487;0.9816275290750706;0.9788368568037161;0.9496004457256395;0.9314448777888148;1.0307881185288783;1.050880068316449;1.0194918329251268;1.023809985223226;0
2006-09-13;94.7077;41.8427;0.9997885976687056;0.9706103938750472;0.9211186841196658;1.030061705477074;1.0854069241079682;1.0537300031023493;0.9963867774214767;0.9689993714554732;0.9377552595793324;0.9199456536026611;1.033317980951828;1.053322408406094;1.0193594109683826;1.0208805837099422;0
2006-09-14;94.6144;42.2951;1.0011503836323303;0.9724290805627877;0.9229717252342144;1.0295356274751886;1.0847031997413323;1.053584908374114;0.9996702404707951;0.9627976155292542;0.9290231728971;0.9111058964277202;1.0363547902974592;1.0567351383677879;1.0196654159956928;1.006272594224863;0
2006-09-15;93.8054;41.9987;1.009571334455615;0.9813860182889238;0.9318609163225151;1.0287199080091167;1.0833927217806014;1.0531464525434266;1.0033164402049348;0.9735724813251004;0.9366346101188878;0.9185644317562226;1.0394367993742235;1.0598848024887124;1.019672194718139;1.0066859212308952;0
2006-09-18;93.961;42.5135;1.0078994780509227;0.9804964825831975;0.931261869286194;1.0279480813592823;1.082294369921396;1.0528687095658082;1.0076159257564308;0.9660035719746147;0.9267239817940215;0.9085703129594145;1.0423854253825964;1.063212784080659;1.0199804776533767;0.985689251649476;1
2006-09-19;93.0898;42.2639;1.0159474277218639;0.9901338922201984;0.940834275076325;1.0260707523542933;1.0798367519502254;1.052399894912283;1.012700639597464;0.9745824957672404;0.9334446655419906;0.9149515070781463;1.044070989683533;1.065173933512086;1.0202121733455594;0.9926178133111238;1
2006-09-20;94.3655;42.7164;1.0014595225101175;0.9774409503473177;0.9290413498577348;1.0245729137440631;1.0779493535604978;1.0520962823635294;1.0004111672168325;0.9675196679227901;0.9250321188115134;0.9062703083593202;1.0459308906655749;1.0675839857032872;1.0207022234747587;0.9945196692605183;1
2006-09-21;94.5832;42.5604;0.9986140697894994;0.9762240863070798;0.9277979916095043;1.0229352909813134;1.0763270440552974;1.0521946535081068;1.0059217704624077;0.9746793464615647;0.9303362280429726;0.910595706337348;1.0476635404297552;1.0703755131703594;1.021678689640462;1.0018326895423915;1
2006-09-22;94.1165;42.2795;1.0023380597451022;0.9823079056275976;0.9332490317850756;1.0203909120579735;1.0740306452050383;1.05256782720544;1.0076033426657387;0.9839751787847183;0.9387903357419113;0.9175592190068489;1.048130920528808;1.072383295161872;1.0231386882669466;1.0022138388580755;1
2006-09-25;94.6766;41.9051;0.9953755355449113;0.9779294355733074;0.9286367117112366;1.0178398352038316;1.0718675268724756;1.0530807400142914;1.0026289494975529;0.9938568677457243;0.9493894060627497;0.9266671359810635;1.046837958585811;1.0725068680605867;1.0245204229214733;1.012657170606919;0
2006-09-26;94.2721;41.9519;0.9993635444633131;0.9837624705506698;0.9334833052408937;1.0158585780406022;1.070574630368369;1.053861879508173;1.0108908149919225;0.9948466492067598;0.9510896050000152;0.926509621733463;1.0460072783644228;1.0737574935762038;1.026529657857804;1.008180797532412;1
2006-09-27;94.4043;42.4823;0.9984642800017722;0.9841200241938111;0.933037451683875;1.014575717854854;1.0701224031252121;1.054748683900894;1.020351827194312;0.9866490615755585;0.9422558100667838;0.9158552620738534;1.047113799707564;1.0772980212412608;1.0288261137825963;1.009182647832156;1
2006-09-28;95.1433;42.6384;0.9915031927028557;0.9778888266435977;0.9266213017627101;1.0139222022875407;1.0700198568894552;1.055327375685581;1.0104642155569548;0.9868527296655448;0.9410820762505191;0.9133910512589606;1.048636197171437;1.0804274120108022;1.0303167246420808;1.020488573680063;0
2006-09-29;94.8321;42.3731;0.9952958966425913;0.982508602045086;0.9304729463968429;1.0130149441652607;1.0696666684364853;1.055923878119988;1.00426543332901;0.9964239441667322;0.9493085471678997;0.9199529654426999;1.049631278617888;1.083124878767289;1.0319098723825226;1.009942628696036;0
2006-10-02;94.9255;42.4355;0.9943868763248159;0.9829578142859379;0.930346687665591;1.011627215199648;1.0688347575245454;1.0565500230374956;1.0104882249764289;0.996902021050433;0.9503978979863587;0.9194693240329457;1.0489312141394718;1.0842145518002217;1.0336374179594758;1.018750810052904;0
2006-10-03;95.2988;42.2951;0.9909347531883166;0.9803284406519263;0.927538547180028;1.0108191419289407;1.0683488639917236;1.0569139618319843;1.0078353557442488;1.0009752902818514;0.9557069258613912;0.9234312367153656;1.04736636639905;1.0839738255360616;1.0349519139733996;1.0254521209312664;0
2006-10-04;96.3256;42.8724;0.9816406171212152;0.9713900977517896;0.9185064977534535;1.0105524231646479;1.0687356262826442;1.0575756405944676;1.001291453154717;0.9884584421279342;0.945261426932015;0.9119186469616832;1.0456984850594417;1.083932701037823;1.0365633273115127;1.020015207919314;0
2006-10-05;96.1389;43.512;0.9852806720276587;0.974551612302614;0.9211373855952176;1.0110092267968187;1.0696348747054634;1.0579872530880736;1.0090608484182781;0.9764129107241336;0.9336470398970426;0.899487049549551;1.0458051801158252;1.085521921869921;1.0379771897378605;1.025098823313109;0
2006-10-06;95.2366;42.7944;0.9955722304840174;0.984843285039573;0.9306995682332221;1.0108940636621322;1.069703118455234;1.0581752894858796;1.0137216154293622;0.9932547916816868;0.9512789056512094;0.9155114571065388;1.0441257403912918;1.0849179264461144;1.0390682697272988;1.0335394350662703;0
2006-10-09;95.9211;43.2312;0.9905761089061728;0.9787170914428607;0.9249021278946976;1.0121169003453583;1.071006411414541;1.0581844953375326;1.003243290579445;0.9848173475241411;0.9434717518829021;0.9072383139954492;1.0438228230561486;1.0855111962666526;1.039938169859562;1.026344399415237;0
2006-10-10;96.0455;43.3716;0.9905425032927091;0.978388846952744;0.9245171246961085;1.0124221125146902;1.071416068813548;1.0582701183326846;0.99773336595676;0.9827084016795703;0.9424175727895702;0.905275595089876;1.0427526290397353;1.0855350646915503;1.041028365175366;1.012591188704129;0
2006-10-11;96.45;43.7305;0.9877707916759226;0.9753888232244662;0.9214962571280465;1.0126943923865395;1.0719205683530704;1.058483760166734;0.9912908242612752;0.9765544479416935;0.9370519888864778;0.8988198854346524;1.0421561018211567;1.0864851387544125;1.0425358896385977;1.0064211477115514;0
2006-10-12;97.01;44.6041;0.9841992725344945;0.9708679723739797;0.9170748376456042;1.0137313213947277;1.0731940645773446;1.0586573009313809;0.9961519430986496;0.961150592498382;0.9212105613609538;0.8822757324999285;1.0433560282661356;1.0893993307227905;1.044130000890655;0.9972020509325376;0
2006-10-13;96.5434;44.2297;0.990337136310863;0.9765786164564307;0.9223643511622758;1.0140884918250164;1.073694072264322;1.0587774941928743;0.9987104245344579;0.9730407395935298;0.9313718157708536;0.8907529329839468;1.0447393008002812;1.0923800568738247;1.045600616380613;1.015873948952853;0
2006-10-16;96.2322;44.3701;0.9949946216398597;0.9805643848940353;0.9261764253545075;1.0147162562378644;1.0743035499516316;1.0587231093889158;1.0016169224022728;0.9738546582367069;0.9308860245976486;0.8889346767305024;1.0461588556532797;1.0955300583149032;1.0471928353852085;1.0137141904120117;0
2006-10-17;95.8278;43.9177;1.0002546233973846;0.9855985423854018;0.9309326834175472;1.014870234057481;1.0744650405068492;1.058721602476315;1.003246448316668;0.9862209802165659;0.94284108685109;0.8990596957490957;1.046009761316572;1.0969471603271543;1.0486968677486046;1.0220230112232653;0
2006-10-18;95.61;44.0113;1.0028818712926013;0.9887093400271916;0.9337334902206886;1.0143343758288152;1.0740558004999579;1.0588774531301317;1.0152944252693232;0.9863517194123183;0.9431471917439413;0.8979629549683845;1.045808891810926;1.0984325288196835;1.0503185978057943;1.028713080504325;0
2006-10-19;96.6367;44.4793;0.9935607870952298;0.9791579596571467;0.9245166743069665;1.0147094013749591;1.0746813061430396;1.0591025417590658;1.0077268780908288;0.9793558865745238;0.9357560932838448;0.8893548684444238;1.0465931171633351;1.1011980946228148;1.0521740269107445;1.0256051691460972;0
2006-10-20;96.4189;44.9318;0.9969114680094568;0.9822926417953305;0.9273262607227425;1.0148823533762887;1.0750385384670125;1.0592740477658296;1.0090355729011635;0.9734613665281905;0.9292142313461761;0.8812854926800187;1.047617797585722;1.1045925237778078;1.0543850308035874;1.0;1
2006-10-23;96.3878;44.9786;0.9980401343027098;0.9837070666619613;0.928283958135781;1.014570463226807;1.075145299620405;1.059704908223862;1.0100106030016247;0.9767100354390738;0.9312304073492753;0.8812148666254634;1.0488382120374;1.1083676324927436;1.0567574863044948;0.995484519304736;1
2006-10-24;96.1389;44.8849;1.0004853097222561;0.9872635530466833;0.9313927504891364;1.01339232734235;1.0741819809063733;1.0599862974327483;1.0210351897098884;0.9819516140171844;0.9361705607008173;0.8838956085454144;1.0489024705947765;1.1109361835535492;1.0591415452797976;1.0027826730147555;1
2006-10-25;97.0723;45.275;0.9915519522194122;0.9785525633986194;0.9231741135215713;1.0132843030686514;1.0740681933086322;1.059987004689505;1.0124999613690002;0.97627230417291;0.9307714191054692;0.8772049806736625;1.0488851334854803;1.1129352040650378;1.0610649045684506;0.9989663169519603;1
2006-10-26;97.3834;45.6182;0.9899589809820905;0.9761804783977537;0.9209310210980519;1.0141147081807578;1.0749545387250987;1.0599930462042926;1.0124600291220065;0.9733489828934175;0.9262518468506016;0.8715117869622226;1.0508470090536968;1.116851197487716;1.0628104641925535;0.989398967955772;1
2006-10-27;97.2901;44.9318;0.991913433564741;0.977871355872795;0.9225657029851959;1.0143598415145445;1.075168337989536;1.0599476576125078;1.014710643734563;0.9909217970346152;0.9424086726995159;0.8857264676687795;1.0514777991124957;1.118767286747915;1.0639951577600737;1.0048606999942133;1
2006-10-30;97.3527;44.7755;0.992234715333303;0.9779201809502953;0.9227059496038632;1.0146377328762124;1.0753531130467835;1.0598394660510606;1.0252432649531034;0.9966204413446751;0.9476146553360679;0.8897015667050074;1.0517148882540526;1.1201738635075575;1.0650927128807253;1.026833871201885;0
2006-10-31;98.1612;45.0098;0.9853074039728223;0.9707086914177885;0.9158921804134426;1.0150392313204815;1.0757897327260129;1.0598503974339002;1.0225037998720472;0.9934626935213459;0.9446991544063762;0.8859974050095771;1.0516180615675594;1.1212930059435187;1.0662549902120364;1.0294624726170747;0
2006-11-01;98.2857;45.2282;0.9849864077015112;0.9704287602367365;0.915532895426293;1.0150012531174606;1.075861296324999;1.0599605596747923;1.0224752939644322;0.989651052093288;0.9423380987967708;0.8827366554494775;1.0502080446040851;1.1211169786411226;1.0675189400817904;1.0265608624707594;0
