"","date","ret_stat","ret_ew","stat","ew"
"120",2018-06-22,-0.000609777059722371,-0.0134686829115167,0.998565018074165,0.956138835547398
"121",2018-06-25,-0.000119856308220077,-0.00208979240675677,0.998445333757581,0.954140703869066
"122",2018-06-26,-0.000437985225978448,-0.00959932216614794,0.998008029452448,0.944981599860792
"123",2018-06-27,6.50993396925224e-05,0.00186921389916748,0.998072999116173,0.946747972601709
"124",2018-06-28,0.000535505826665191,0.0116308887870052,0.998607473022637,0.957759492980362
"125",2018-06-29,-0.000278658193628766,-0.00623585216197829,0.99832920286806,0.951787046375405
"126",2018-07-02,0.00021913161164401,0.00580978225599309,0.998547968355236,0.957316721868921
"127",2018-07-03,0.000714982076847333,0.0151758177412927,0.999261912255482,0.971844785960696
"128",2018-07-05,0.000224799876616304,0.00477632372001395,0.999486546210065,0.976486631264052
"129",2018-07-06,0.000281066579599448,0.00621573503540451,0.999767468474964,0.982556213429604
"130",2018-07-09,8.44028098454124e-05,0.00207197499429911,0.999851851658495,0.984592045334323
"131",2018-07-10,-0.000856192026199364,-0.0189428781981661,0.998995786475724,0.965941038144672
"132",2018-07-11,0.000339029985221569,0.00784164289288589,0.99933447600245,0.973515602821386
"133",2018-07-12,9.98656736971601e-05,0.00199438517806768,0.999434275213144,0.97545716791027
"134",2018-07-13,0.000102604129531269,0.00225641261264785,0.999536821296976,0.977658201767041
"135",2018-07-16,5.55391757601988e-06,-0.000193710501444655,0.999542372642096,0.977468819106535
"136",2018-07-17,8.55714831216514e-05,0.00183258824641835,0.999627904965366,0.97926011697567
"137",2018-07-18,-0.000100006676717006,-0.00264106395894467,0.999527935500637,0.976673828374294
"138",2018-07-19,0.000224794576174127,0.00523322739120874,0.999752623959272,0.981784984605219
"139",2018-07-20,-8.16635577236676e-05,-0.00161544061359606,0.999670980603156,0.980198969267269
"140",2018-07-23,0.000253943146230007,0.00494062119753852,0.999924840197165,0.985041761072636
"141",2018-07-24,0.000349039041946738,0.00808953858267312,1.00027385300541,0.993010294404377
"142",2018-07-25,-0.000260203011147963,-0.00624278313907318,1.00001357873688,0.986811146481543
"143",2018-07-26,0.000168310352778539,0.00303805664316525,1.0001818913751,0.989809134640661
"144",2018-07-27,0.000150818214642133,0.00361531840578595,1.00033273702228,0.993387609823343
"145",2018-07-30,0.000132544952514934,0.00335137301978664,1.0004653260774,0.996716822257095
"146",2018-07-31,-0.000343337937984842,-0.00752405212615555,1.00012182837532,0.989217472931416
"147",2018-08-01,-0.000412284000000904,-0.00880834535722824,0.999709494147433,0.980504103796432
"148",2018-08-02,8.85080959708113e-05,0.00157581005183468,0.999797976531284,0.982049192019059
"149",2018-08-03,-0.000204258497541811,-0.0046276154901977,0.999593759298752,0.977504645965936
"150",2018-08-06,0.000348691089963111,0.00770928294903666,0.999942308736202,0.985040505865685
"151",2018-08-07,-6.42441122969177e-05,-0.000988210058132799,0.99987806833023,0.98406707893012
"152",2018-08-08,-0.000211096542830002,-0.00453646017675458,0.999666997526753,0.979602897815299
"153",2018-08-09,-0.00123245871891846,-0.025623697021928,0.998434949219637,0.954501849959877
"154",2018-08-10,-0.000177774344131421,-0.00360922278956164,0.998257453101381,0.951056840130323
"155",2018-08-13,-3.46096150901715e-05,-0.00104785218956069,0.998222903795168,0.950060273137996
"156",2018-08-14,-0.000862010496027702,-0.0185088320902469,0.997362425174722,0.93247576706687
"157",2018-08-15,0.000302796730255755,0.0067230949418096,0.997664423255945,0.938744890179798
"158",2018-08-16,0.00022819114424978,0.00592154536620405,0.997892081442265,0.94430371063429
"159",2018-08-17,0.000299143683958894,0.00672150456575975,0.998190594555701,0.950650852336782
"160",2018-08-20,0.000612305666126507,0.012572644295816,0.998801792312621,0.962603047352727
"161",2018-08-21,0.000164354646644232,0.00407194929854269,0.998965950028265,0.96652271815617
"162",2018-08-22,-0.000338363135230052,-0.00743893346093959,0.998627936777425,0.959332819967319
"163",2018-08-23,0.00040824011770137,0.00876311882614256,0.999035616763875,0.967739567462511
"164",2018-08-24,0.000588543250436364,0.0129327415980472,0.999623592433067,0.98025509322271
"165",2018-08-27,-0.000103618945488961,-0.00191131000373294,0.999520012490533,0.978381521856823
"166",2018-08-28,0.000238014624533864,0.004762657892902,0.99975791287102,0.983041218334164
"167",2018-08-29,-0.000494189090981147,-0.0102568839326607,0.999263843416857,0.972958278656689
"168",2018-08-30,-0.000527569304207452,-0.0114474037756604,0.998736662486266,0.961820432384035
"169",2018-08-31,-0.00016942463259389,-0.00485324115240756,0.998567451894166,0.957152485880362
"170",2018-09-04,-0.000262443368169848,-0.00566971263104029,0.998305384488747,0.951725706341335
"171",2018-09-05,-0.000247384775687525,-0.00556060544116357,0.998058418935137,0.946433535200158
"172",2018-09-06,-0.000383075913081538,-0.00889868763848714,0.997676086794995,0.938011518799822
"173",2018-09-07,0.000589627699143594,0.0114432823634854,0.998264344250542,0.94874544946965
"174",2018-09-10,2.99949332441111e-06,0.000169791218661697,0.998267338537779,0.948906538115716
"175",2018-09-11,0.000131693331825184,0.0029653746530525,0.998398803689643,0.95172040151196
"176",2018-09-12,0.000342468880209975,0.00782807104664054,0.998740724209946,0.959170536431533
"177",2018-09-13,-0.000123385508731548,-0.00289671009279091,0.998617494077598,0.956392097457944
"178",2018-09-14,0.000141673083949517,0.00407965258757803,0.99875897129767,0.960293844953077
"179",2018-09-17,0.000253659110091362,0.0049527478856776,0.999012315609525,0.965049938263298
"180",2018-09-18,0.000149256302284376,0.00327146275041669,0.99916142449369,0.968207063188618
"181",2018-09-19,0.00084503479476549,0.0185604508442796,1.00000575066297,0.986177422792015
"182",2018-09-20,-2.85413385247444e-05,-0.000305706877343592,0.999977209160318,0.985875941571587
"183",2018-09-21,-0.000239303608931393,-0.00538500390108163,0.999737911005317,0.980566995780241
"184",2018-09-24,0.000235696670091401,0.00434937070220419,0.999973545901905,0.984831845143236
"185",2018-09-25,-8.09480501134722e-05,-0.00117388433653582,0.999892599993199,0.983675766466101
"186",2018-09-26,-0.000209740662657364,-0.00439311033908736,0.99968288185669,0.979354370286129
"187",2018-09-27,-0.000735089692997519,-0.0151517084710323,0.998948025273971,0.964515478377722
"188",2018-09-28,-3.18652416924594e-05,-0.000272840712619316,0.998916193553708,0.964252319287269
"189",2018-10-01,-0.0002939225176422,-0.00658379017055654,0.998622589591185,0.957903884345609
"190",2018-10-02,0.00017066136896656,0.0034050605115624,0.998793015889405,0.961165605036066
"191",2018-10-03,-0.000530622812408537,-0.0116345055986077,0.9982630335303,0.949982918423085
"192",2018-10-04,-0.000375159699924618,-0.00826268764706846,0.997888525470195,0.942133506298105
"193",2018-10-05,-0.000440635737350091,-0.00915601359391416,0.997448820123981,0.933507319107157
"194",2018-10-08,-8.1316780385445e-06,-0.000202682478179161,0.997440709191316,0.933318113530322
"195",2018-10-09,-0.000938806433744222,-0.0207849606229945,0.996504305436249,0.913919133291867
"196",2018-10-10,-0.000527360770386554,-0.0116163355433608,0.995978788158041,0.903302741980051
"197",2018-10-11,8.66694613587138e-05,0.00164839017797639,0.996065109103135,0.90479173734767
"198",2018-10-12,1.7198358337184e-05,0.000128868905850954,0.996082239787809,0.904908336868885
"199",2018-10-15,0.000834975116209346,0.0187172295027219,0.99691394367173,0.921845713888986
"200",2018-10-16,-0.00045168817731019,-0.010065029364959,0.996463649429577,0.912567309708732
"201",2018-10-17,-0.000896600034316663,-0.0189799985736117,0.995570220087303,0.895246783472136
"202",2018-10-18,0.000294113149710741,0.0078973268806024,0.995863030380492,0.902316839960023
"203",2018-10-19,-0.000338756077514836,-0.00748602901585398,0.995525675726578,0.895562069914589
"204",2018-10-22,-0.000270617334590708,-0.00559577255521835,0.995256269221696,0.890550708262266
"205",2018-10-23,-0.00139447857770391,-0.0302372356799525,0.993868405674941,0.863622916611591
"206",2018-10-24,0.000695735898995727,0.0152145408980481,0.994559875603646,0.87676254279687
"207",2018-10-25,-0.000189494677054135,-0.00427100798431438,0.994371411801208,0.873017882976237
"208",2018-10-26,3.4272065756741e-05,0.000744759220909441,0.99440549096362,0.873668071094602
"209",2018-10-29,0.000470582152328812,0.00955110578131528,0.994873440439845,0.882012567259384
"210",2018-10-30,0.00021968998016583,0.00581380732884397,0.995092004166243,0.887140418387049
"211",2018-10-31,0.000776538556692018,0.0165423861003955,0.995864731474934,0.901815837713274
"212",2018-11-01,0.000117838148293949,0.00225923295471194,0.995982082330842,0.903853249772917
"213",2018-11-02,-3.21577942544262e-05,-0.000941875344290122,0.995950053743957,0.9030019326821
"214",2018-11-05,0.000129528787733233,0.00374072695143611,0.996079057947062,0.906379816348883
"215",2018-11-06,0.000590800469547863,0.012573591430846,0.996667541922204,0.917776265840819
"216",2018-11-07,-0.000602407522027296,-0.0128217447549415,0.996067141897989,0.906008772818064
